,s-2,s-1,a,r,none
0,14,18,-1,0,
1,18,-1,0,0,
2,-1,0,1,0,
3,0,1,0,1,
4,1,0,0,0,
5,0,0,0,1,
6,0,0,0,1,
7,0,0,0,1,
8,0,0,1,0,
9,0,1,0,0,
10,1,0,0,1,
11,0,0,0,1,
12,0,0,0,1,
13,0,0,-1,1,
14,0,-1,0,1,
15,-1,0,-1,0,
16,0,-1,0,1,
17,-1,0,0,1,
18,0,0,0,1,
19,0,0,0,1,
20,0,0,0,1,
21,0,0,-1,1,
22,0,-1,0,1,
23,-1,0,-1,0,
24,0,-1,1,0,
25,-1,1,0,1,
26,1,0,0,1,
27,0,0,0,1,
28,0,0,0,1,
29,0,0,0,1,
30,0,0,0,1,
31,0,0,-1,0,
32,0,-1,0,0,
33,-1,0,0,1,
34,0,0,0,1,
35,0,0,0,1,
36,0,0,0,1,
37,0,0,0,1,
38,0,0,0,1,
39,0,0,1,1,
40,0,1,0,1,
41,1,0,1,0,
42,0,1,0,1,
43,1,0,0,1,
44,0,0,0,1,
45,0,0,0,1,
46,0,0,0,1,
47,0,0,0,1,
48,0,0,1,0,
49,0,1,-1,1,
50,1,-1,0,0,
51,-1,0,0,1,
52,0,0,0,1,
53,0,0,1,0,
54,0,1,0,0,
55,1,0,0,1,
56,0,0,0,1,
57,0,0,0,1,
58,0,0,-1,1,
59,0,-1,1,0,
60,-1,1,1,0,
61,1,1,0,1,
62,1,0,0,1,
63,0,0,1,1,
64,0,1,0,1,
65,1,0,0,1,
66,0,0,0,1,
67,0,0,-1,0,
68,0,-1,0,1,
69,-1,0,0,1,
70,0,0,0,0,
71,0,0,0,1,
72,0,0,0,1,
73,0,0,-1,0,
74,0,-1,0,1,
75,-1,0,0,1,
76,0,0,-1,1,
77,0,-1,0,1,
78,-1,0,0,1,
79,0,0,0,1,
80,0,0,0,1,
81,0,0,0,1,
82,0,0,0,1,
83,0,0,0,1,
84,0,0,0,1,
85,0,0,0,1,
86,0,0,0,1,
87,0,0,0,1,
88,0,0,0,0,
89,0,0,0,1,
90,0,0,0,0,
91,0,0,0,0,
92,0,0,0,-1,
93,0,0,0,-1,
94,0,0,-1,1,
95,0,-1,0,1,
96,-1,0,0,1,
97,0,0,0,1,
98,0,0,0,1,
99,0,0,0,1,
100,0,0,0,1,
101,0,0,0,1,
102,0,0,0,1,
103,0,0,1,0,
104,0,1,-1,1,
105,1,-1,0,0,
106,-1,0,0,0,
107,0,0,0,0,
108,0,0,0,1,
109,0,0,0,1,
110,0,0,0,1,
111,0,0,0,1,
112,0,0,0,1,
113,0,0,0,1,
114,0,0,-1,0,
115,0,-1,0,1,
116,-1,0,0,1,
117,0,0,0,1,
118,0,0,0,1,
119,0,0,0,1,
120,0,0,-1,1,
121,0,-1,0,1,
122,-1,0,0,1,
123,0,0,-1,1,
124,0,-1,0,1,
125,-1,0,0,1,
126,0,0,0,1,
127,0,0,0,1,
128,0,0,0,1,
129,0,0,0,1,
130,0,0,1,1,
131,0,1,0,0,
132,1,0,1,0,
133,0,1,0,0,
134,1,0,0,1,
135,0,0,-1,0,
136,0,-1,0,1,
137,-1,0,0,1,
138,0,0,1,0,
139,0,1,0,0,
140,1,0,0,0,
141,0,0,1,0,
142,0,1,0,1,
143,1,0,0,1,
144,0,0,0,1,
145,0,0,0,1,
146,0,0,0,1,
147,0,0,1,1,
148,0,1,0,1,
149,1,0,0,1,
150,0,0,1,0,
151,0,1,-1,-1,
152,1,-1,0,0,
153,-1,0,0,1,
154,0,0,0,1,
155,0,0,-1,1,
156,0,-1,0,0,
157,-1,0,0,1,
158,0,0,0,0,
159,0,0,0,1,
160,0,0,0,1,
161,0,0,-1,1,
162,0,-1,0,1,
163,-1,0,0,1,
164,0,0,0,1,
165,0,0,0,1,
166,0,0,-1,1,
167,0,-1,0,1,
168,-1,0,0,1,
169,0,0,0,1,
170,0,0,0,1,
171,0,0,0,1,
172,0,0,0,1,
173,0,0,0,1,
174,0,0,-1,0,
175,0,-1,0,0,
176,-1,0,0,1,
177,0,0,0,1,
178,0,0,-1,0,
179,0,-1,0,0,
180,-1,0,0,1,
181,0,0,0,1,
182,0,0,0,1,
183,0,0,0,1,
184,0,0,0,1,
185,0,0,0,1,
186,0,0,0,1,
187,0,0,0,1,
188,0,0,0,0,
189,0,0,0,1,
190,0,0,0,-1,
191,0,0,-1,1,
192,0,-1,1,0,
193,-1,1,0,1,
194,1,0,0,1,
195,0,0,0,1,
196,0,0,0,1,
197,0,0,0,1,
198,0,0,0,1,
199,0,0,0,1,
200,0,0,1,0,
201,0,1,1,0,
202,1,1,0,0,
203,1,0,0,1,
204,0,0,-1,1,
205,0,-1,0,0,
206,-1,0,0,1,
207,0,0,0,1,
208,0,0,0,1,
209,0,0,0,1,
210,0,0,1,0,
211,0,1,0,1,
212,1,0,0,1,
213,0,0,0,0,
214,0,0,0,1,
215,0,0,0,1,
216,0,0,0,1,
217,0,0,0,1,
218,0,0,0,1,
219,0,0,0,-1,
220,0,0,0,0,
221,0,0,0,0,
222,0,0,1,0,
223,0,1,0,1,
224,1,0,0,0,
225,0,0,1,0,
226,0,1,0,1,
227,1,0,0,1,
228,0,0,0,0,
229,0,0,-1,1,
230,0,-1,0,1,
231,-1,0,0,1,
232,0,0,1,-1,
233,0,1,0,1,
234,1,0,0,1,
235,0,0,0,1,
236,0,0,0,1,
237,0,0,0,1,
238,0,0,-1,0,
239,0,-1,0,1,
240,-1,0,0,1,
241,0,0,1,0,
242,0,1,0,1,
243,1,0,-1,1,
244,0,-1,0,0,
245,-1,0,0,1,
246,0,0,0,1,
247,0,0,0,1,
248,0,0,0,1,
249,0,0,0,1,
250,0,0,0,1,
251,0,0,0,1,
252,0,0,0,-1,
253,0,0,0,-1,
254,0,0,0,1,
255,0,0,0,0,
256,0,0,0,1,
257,0,0,0,-1,
258,0,0,0,0,
259,0,0,0,0,
260,0,0,-1,0,
261,0,-1,0,0,
262,-1,0,0,1,
263,0,0,0,1,
264,0,0,0,1,
265,0,0,0,1,
266,0,0,0,1,
267,0,0,0,1,
268,0,0,1,1,
269,0,1,-1,0,
270,1,-1,0,0,
271,-1,0,0,1,
272,0,0,0,1,
273,0,0,0,1,
274,0,0,0,1,
275,0,0,0,1,
276,0,0,0,1,
277,0,0,0,1,
278,0,0,1,1,
279,0,1,0,1,
280,1,0,0,1,
281,0,0,0,1,
282,0,0,0,1,
283,0,0,0,1,
284,0,0,0,1,
285,0,0,0,1,
286,0,0,0,1,
287,0,0,-1,0,
288,0,-1,0,1,
289,-1,0,0,1,
290,0,0,0,1,
291,0,0,0,1,
292,0,0,0,1,
293,0,0,1,0,
294,0,1,0,1,
295,1,0,0,1,
296,0,0,0,0,
297,0,0,0,1,
298,0,0,0,1,
299,0,0,0,1,
300,model: DQN,episode: 300,T: 2,Num of Category: 20,M(Batch): 3
