,s-2,s-1,a,r,none
0,5,4,5,-1,
1,4,5,5,-1,
2,5,5,3,1,
3,5,3,3,1,
4,3,3,3,1,
5,3,3,4,0,
6,3,4,4,-1,
7,4,4,2,0,
8,4,2,4,-1,
9,2,4,1,0,
10,4,1,4,-1,
11,1,4,2,1,
12,4,2,5,-1,
13,2,5,1,-1,
14,5,1,0,1,
15,1,0,1,0,
16,0,1,3,1,
17,1,3,2,-1,
18,3,2,5,-1,
19,2,5,3,1,
20,5,3,2,1,
21,3,2,0,-1,
22,2,0,4,-1,
23,0,4,0,-1,
24,4,0,4,1,
25,0,4,0,-1,
26,4,0,5,-1,
27,0,5,2,1,
28,5,2,2,1,
29,2,2,1,0,
30,2,1,2,1,
31,1,2,5,-1,
32,2,5,3,1,
33,5,3,0,0,
34,3,0,3,-1,
35,0,3,1,-1,
36,3,1,4,-1,
37,1,4,4,1,
38,4,4,3,1,
39,4,3,5,-1,
40,3,5,4,-1,
41,5,4,0,-1,
42,4,0,1,1,
43,0,1,0,-1,
44,1,0,1,0,
45,0,1,1,0,
46,1,1,4,-1,
47,1,4,2,1,
48,4,2,2,0,
49,2,2,1,0,
50,2,1,2,1,
51,1,2,4,-1,
52,2,4,0,0,
53,4,0,5,-1,
54,0,5,2,1,
55,5,2,1,0,
56,2,1,3,1,
57,1,3,1,-1,
58,3,1,1,0,
59,1,1,3,1,
60,1,3,5,1,
61,3,5,1,1,
62,5,1,1,0,
63,1,1,1,0,
64,1,1,2,-1,
65,1,2,3,-1,
66,2,3,5,-1,
67,3,5,1,0,
68,5,1,3,1,
69,1,3,4,-1,
70,3,4,5,1,
71,4,5,1,0,
72,5,1,3,1,
73,1,3,2,1,
74,3,2,1,0,
75,2,1,4,-1,
76,1,4,4,1,
77,4,4,1,0,
78,4,1,5,-1,
79,1,5,0,0,
80,5,0,0,-1,
81,0,0,1,0,
82,0,1,4,-1,
83,1,4,4,-1,
84,4,4,3,1,
85,4,3,1,0,
86,3,1,1,1,
87,1,1,0,-1,
88,1,0,0,-1,
89,0,0,1,-1,
90,0,1,5,-1,
91,1,5,5,-1,
92,5,5,4,1,
93,5,4,2,-1,
94,4,2,5,-1,
95,2,5,1,-1,
96,5,1,3,1,
97,1,3,5,1,
98,3,5,1,1,
99,5,1,2,1,
100,1,2,4,-1,
101,2,4,4,-1,
102,4,4,3,1,
103,4,3,0,-1,
104,3,0,4,-1,
105,0,4,0,-1,
106,4,0,2,1,
107,0,2,1,0,
108,2,1,3,1,
109,1,3,1,0,
110,3,1,1,0,
111,1,1,3,1,
112,1,3,3,1,
113,3,3,2,1,
114,3,2,1,0,
115,2,1,2,1,
116,1,2,5,-1,
117,2,5,2,1,
118,5,2,2,1,
119,2,2,2,1,
120,2,2,0,-1,
121,2,0,3,1,
122,0,3,2,1,
123,3,2,4,-1,
124,2,4,5,1,
125,4,5,4,-1,
126,5,4,1,0,
127,4,1,1,0,
128,1,1,5,1,
129,1,5,3,1,
130,5,3,3,0,
131,3,3,1,-1,
132,3,1,2,1,
133,1,2,1,0,
134,2,1,4,-1,
135,1,4,0,-1,
136,4,0,0,0,
137,0,0,3,1,
138,0,3,1,0,
139,3,1,2,1,
140,1,2,3,-1,
141,2,3,4,-1,
142,3,4,1,-1,
143,4,1,4,-1,
144,1,4,2,0,
145,4,2,0,-1,
146,2,0,5,-1,
147,0,5,2,0,
148,5,2,3,0,
149,2,3,3,-1,
150,3,3,4,-1,
151,3,4,1,-1,
152,4,1,2,0,
153,1,2,3,1,
154,2,3,1,-1,
155,3,1,2,-1,
156,1,2,3,1,
157,2,3,2,0,
158,3,2,2,1,
159,2,2,0,1,
160,2,0,2,1,
161,0,2,3,1,
162,2,3,4,-1,
163,3,4,0,-1,
164,4,0,0,-1,
165,0,0,4,-1,
166,0,4,1,0,
167,4,1,1,0,
168,1,1,3,1,
169,1,3,5,0,
170,3,5,2,1,
171,5,2,0,0,
172,2,0,4,-1,
173,0,4,2,-1,
174,4,2,1,1,
175,2,1,1,0,
176,1,1,4,-1,
177,1,4,3,1,
178,4,3,5,-1,
179,3,5,3,-1,
180,5,3,5,-1,
181,3,5,1,0,
182,5,1,4,-1,
183,1,4,4,-1,
184,4,4,3,1,
185,4,3,4,-1,
186,3,4,0,-1,
187,4,0,2,1,
188,0,2,3,1,
189,2,3,1,0,
190,3,1,4,-1,
191,1,4,1,-1,
192,4,1,0,-1,
193,1,0,5,0,
194,0,5,2,1,
195,5,2,3,1,
196,2,3,5,-1,
197,3,5,1,0,
198,5,1,0,-1,
199,1,0,4,-1,
200,0,4,1,1,
201,4,1,4,-1,
202,1,4,4,-1,
203,4,4,1,1,
204,4,1,1,0,
205,1,1,3,1,
206,1,3,4,-1,
207,3,4,2,1,
208,4,2,4,-1,
209,2,4,0,-1,
210,4,0,3,1,
211,0,3,0,-1,
212,3,0,5,-1,
213,0,5,4,0,
214,5,4,5,-1,
215,4,5,0,-1,
216,5,0,2,1,
217,0,2,2,0,
218,2,2,2,1,
219,2,2,1,-1,
220,2,1,3,-1,
221,1,3,3,1,
222,3,3,5,-1,
223,3,5,1,0,
224,5,1,4,1,
225,1,4,2,0,
226,4,2,4,-1,
227,2,4,3,1,
228,4,3,3,-1,
229,3,3,1,0,
230,3,1,4,-1,
231,1,4,1,0,
232,4,1,2,1,
233,1,2,3,1,
234,2,3,1,-1,
235,3,1,2,1,
236,1,2,2,1,
237,2,2,1,0,
238,2,1,2,-1,
239,1,2,5,-1,
240,2,5,3,1,
241,5,3,4,-1,
242,3,4,3,-1,
243,4,3,3,-1,
244,3,3,0,-1,
245,3,0,3,1,
246,0,3,2,0,
247,3,2,1,0,
248,2,1,2,-1,
249,1,2,2,-1,
250,2,2,3,1,
251,2,3,3,1,
252,3,3,2,1,
253,3,2,2,1,
254,2,2,5,-1,
255,2,5,3,1,
256,5,3,5,-1,
257,3,5,0,-1,
258,5,0,4,0,
259,0,4,4,-1,
260,4,4,3,1,
261,4,3,4,1,
262,3,4,2,1,
263,4,2,3,1,
264,2,3,2,1,
265,3,2,5,-1,
266,2,5,4,-1,
267,5,4,1,0,
268,4,1,1,-1,
269,1,1,5,0,
270,1,5,4,1,
271,5,4,4,-1,
272,4,4,3,0,
273,4,3,1,-1,
274,3,1,0,0,
275,1,0,0,1,
276,0,0,0,0,
277,0,0,3,1,
278,0,3,3,1,
279,3,3,3,1,
280,3,3,1,0,
281,3,1,2,1,
282,1,2,0,0,
283,2,0,5,-1,
284,0,5,2,1,
285,5,2,0,-1,
286,2,0,3,-1,
287,0,3,5,-1,
288,3,5,2,1,
289,5,2,2,-1,
290,2,2,2,0,
291,2,2,3,1,
292,2,3,0,-1,
293,3,0,4,1,
294,0,4,3,1,
295,4,3,5,-1,
296,3,5,5,-1,
297,5,5,3,1,
298,5,3,2,1,
299,3,2,4,-1,
300,2,4,3,1,
301,4,3,0,1,
302,3,0,0,0,
303,0,0,2,1,
304,0,2,4,-1,
305,2,4,4,-1,
306,4,4,3,1,
307,4,3,0,-1,
308,3,0,1,1,
309,0,1,3,1,
310,1,3,5,-1,
311,3,5,2,0,
312,5,2,3,1,
313,2,3,0,0,
314,3,0,1,0,
315,0,1,4,-1,
316,1,4,2,1,
317,4,2,0,-1,
318,2,0,3,1,
319,0,3,0,0,
320,3,0,0,-1,
321,0,0,3,1,
322,0,3,3,-1,
323,3,3,1,0,
324,3,1,0,-1,
325,1,0,1,0,
326,0,1,2,1,
327,1,2,3,1,
328,2,3,2,1,
329,3,2,0,0,
330,2,0,1,0,
331,0,1,2,1,
332,1,2,0,-1,
333,2,0,3,1,
334,0,3,5,-1,
335,3,5,2,1,
336,5,2,2,1,
337,2,2,0,0,
338,2,0,2,1,
339,0,2,3,0,
340,2,3,3,1,
341,3,3,2,1,
342,3,2,3,-1,
343,2,3,1,-1,
344,3,1,1,-1,
345,1,1,3,1,
346,1,3,1,0,
347,3,1,3,1,
348,1,3,3,-1,
349,3,3,0,0,
350,3,0,1,-1,
351,0,1,3,1,
352,1,3,2,1,
353,3,2,2,0,
354,2,2,4,-1,
355,2,4,3,-1,
356,4,3,2,1,
357,3,2,1,0,
358,2,1,2,1,
359,1,2,1,-1,
360,2,1,5,1,
361,1,5,4,-1,
362,5,4,4,1,
363,4,4,5,1,
364,4,5,3,1,
365,5,3,0,1,
366,3,0,3,0,
367,0,3,4,-1,
368,3,4,5,0,
369,4,5,0,-1,
370,5,0,4,1,
371,0,4,0,-1,
372,4,0,2,-1,
373,0,2,0,1,
374,2,0,3,-1,
375,0,3,2,1,
376,3,2,0,-1,
377,2,0,2,-1,
378,0,2,4,-1,
379,2,4,3,1,
380,4,3,4,1,
381,3,4,3,-1,
382,4,3,1,0,
383,3,1,2,-1,
384,1,2,2,1,
385,2,2,3,-1,
386,2,3,2,1,
387,3,2,1,-1,
388,2,1,1,-1,
389,1,1,3,0,
390,1,3,2,1,
391,3,2,3,1,
392,2,3,3,1,
393,3,3,3,-1,
394,3,3,3,1,
395,3,3,3,-1,
396,3,3,2,1,
397,3,2,2,0,
398,2,2,3,-1,
399,2,3,5,0,
400,3,5,1,0,
401,5,1,0,0,
402,1,0,2,1,
403,0,2,1,0,
404,2,1,2,1,
405,1,2,5,-1,
406,2,5,2,1,
407,5,2,2,1,
408,2,2,5,-1,
409,2,5,5,-1,
410,5,5,3,1,
411,5,3,3,-1,
412,3,3,3,-1,
413,3,3,2,-1,
414,3,2,2,1,
415,2,2,3,-1,
416,2,3,2,-1,
417,3,2,2,0,
418,2,2,5,-1,
419,2,5,3,1,
420,5,3,3,1,
421,3,3,3,-1,
422,3,3,2,1,
423,3,2,3,-1,
424,2,3,3,-1,
425,3,3,0,0,
426,3,0,3,1,
427,0,3,0,-1,
428,3,0,4,-1,
429,0,4,1,0,
430,4,1,2,0,
431,1,2,2,-1,
432,2,2,1,-1,
433,2,1,3,1,
434,1,3,5,-1,
435,3,5,2,1,
436,5,2,1,0,
437,2,1,3,1,
438,1,3,2,1,
439,3,2,2,0,
440,2,2,2,-1,
441,2,2,2,0,
442,2,2,2,0,
443,2,2,2,1,
444,2,2,4,-1,
445,2,4,5,-1,
446,4,5,5,-1,
447,5,5,3,-1,
448,5,3,2,-1,
449,3,2,2,1,
450,2,2,0,-1,
451,2,0,5,-1,
452,0,5,2,-1,
453,5,2,3,1,
454,2,3,2,1,
455,3,2,2,1,
456,2,2,2,0,
457,2,2,2,1,
458,2,2,2,0,
459,2,2,2,1,
460,2,2,0,-1,
461,2,0,3,1,
462,0,3,2,1,
463,3,2,2,0,
464,2,2,2,1,
465,2,2,2,0,
466,2,2,0,1,
467,2,0,0,-1,
468,0,0,3,1,
469,0,3,2,1,
470,3,2,2,0,
471,2,2,0,1,
472,2,0,3,0,
473,0,3,1,-1,
474,3,1,2,1,
475,1,2,3,1,
476,2,3,2,1,
477,3,2,2,-1,
478,2,2,3,1,
479,2,3,2,1,
480,3,2,1,0,
481,2,1,2,1,
482,1,2,3,1,
483,2,3,2,1,
484,3,2,2,1,
485,2,2,3,1,
486,2,3,0,-1,
487,3,0,3,1,
488,0,3,3,1,
489,3,3,2,0,
490,3,2,2,1,
491,2,2,2,0,
492,2,2,2,1,
493,2,2,2,1,
494,2,2,2,1,
495,2,2,2,-1,
496,2,2,5,-1,
497,2,5,1,0,
498,5,1,0,-1,
499,1,0,2,1,
500,0,2,0,-1,
501,2,0,1,0,
502,0,1,3,1,
503,1,3,0,-1,
504,3,0,2,1,
505,0,2,2,1,
506,2,2,2,0,
507,2,2,2,-1,
508,2,2,0,0,
509,2,0,2,0,
510,0,2,4,-1,
511,2,4,1,1,
512,4,1,2,1,
513,1,2,3,1,
514,2,3,1,-1,
515,3,1,3,-1,
516,1,3,4,0,
517,3,4,1,0,
518,4,1,3,1,
519,1,3,5,-1,
520,3,5,2,1,
521,5,2,2,1,
522,2,2,2,-1,
523,2,2,2,0,
524,2,2,2,-1,
525,2,2,3,1,
526,2,3,4,-1,
527,3,4,1,0,
528,4,1,3,-1,
529,1,3,2,1,
530,3,2,2,1,
531,2,2,0,-1,
532,2,0,3,1,
533,0,3,5,-1,
534,3,5,3,1,
535,5,3,3,-1,
536,3,3,2,1,
537,3,2,2,0,
538,2,2,0,-1,
539,2,0,2,1,
540,0,2,3,1,
541,2,3,2,0,
542,3,2,2,1,
543,2,2,2,0,
544,2,2,3,1,
545,2,3,3,1,
546,3,3,2,1,
547,3,2,2,1,
548,2,2,3,-1,
549,2,3,2,1,
550,3,2,2,1,
551,2,2,3,-1,
552,2,3,2,1,
553,3,2,2,-1,
554,2,2,2,1,
555,2,2,3,1,
556,2,3,2,1,
557,3,2,2,0,
558,2,2,2,0,
559,2,2,3,0,
560,2,3,2,0,
561,3,2,2,0,
562,2,2,2,1,
563,2,2,2,1,
564,2,2,2,0,
565,2,2,3,1,
566,2,3,0,0,
567,3,0,4,1,
568,0,4,3,1,
569,4,3,2,1,
570,3,2,0,1,
571,2,0,2,1,
572,0,2,5,-1,
573,2,5,3,-1,
574,5,3,5,0,
575,3,5,3,1,
576,5,3,1,0,
577,3,1,5,-1,
578,1,5,3,-1,
579,5,3,0,-1,
580,3,0,3,1,
581,0,3,2,1,
582,3,2,2,1,
583,2,2,4,1,
584,2,4,3,-1,
585,4,3,2,-1,
586,3,2,2,-1,
587,2,2,3,1,
588,2,3,2,1,
589,3,2,2,1,
590,2,2,3,-1,
591,2,3,3,-1,
592,3,3,2,-1,
593,3,2,2,1,
594,2,2,1,0,
595,2,1,2,1,
596,1,2,3,-1,
597,2,3,2,1,
598,3,2,2,1,
599,2,2,2,1,
600,2,2,3,1,
601,2,3,2,1,
602,3,2,2,1,
603,2,2,2,1,
604,2,2,2,0,
605,2,2,3,1,
606,2,3,2,-1,
607,3,2,2,1,
608,2,2,5,-1,
609,2,5,0,-1,
610,5,0,0,0,
611,0,0,3,1,
612,0,3,2,1,
613,3,2,2,1,
614,2,2,2,1,
615,2,2,3,1,
616,2,3,2,0,
617,3,2,2,1,
618,2,2,2,-1,
619,2,2,3,1,
620,2,3,3,1,
621,3,3,4,-1,
622,3,4,5,-1,
623,4,5,2,1,
624,5,2,5,-1,
625,2,5,3,1,
626,5,3,4,-1,
627,3,4,4,-1,
628,4,4,1,0,
629,4,1,2,1,
630,1,2,4,1,
631,2,4,2,1,
632,4,2,5,-1,
633,2,5,3,1,
634,5,3,1,-1,
635,3,1,1,1,
636,1,1,3,1,
637,1,3,2,1,
638,3,2,2,1,
639,2,2,3,1,
640,2,3,2,0,
641,3,2,2,1,
642,2,2,3,1,
643,2,3,2,1,
644,3,2,2,-1,
645,2,2,3,1,
646,2,3,2,1,
647,3,2,2,0,
648,2,2,3,1,
649,2,3,0,-1,
650,3,0,2,1,
651,0,2,2,0,
652,2,2,3,-1,
653,2,3,3,1,
654,3,3,2,-1,
655,3,2,2,1,
656,2,2,3,1,
657,2,3,2,1,
658,3,2,2,0,
659,2,2,3,1,
660,2,3,2,0,
661,3,2,2,0,
662,2,2,3,1,
663,2,3,2,1,
664,3,2,2,1,
665,2,2,2,1,
666,2,2,2,-1,
667,2,2,3,-1,
668,2,3,3,1,
669,3,3,2,1,
670,3,2,2,1,
671,2,2,3,-1,
672,2,3,2,1,
673,3,2,2,1,
674,2,2,3,1,
675,2,3,2,1,
676,3,2,2,1,
677,2,2,3,1,
678,2,3,2,0,
679,3,2,2,1,
680,2,2,3,1,
681,2,3,2,1,
682,3,2,2,1,
683,2,2,3,1,
684,2,3,2,1,
685,3,2,2,0,
686,2,2,2,0,
687,2,2,3,1,
688,2,3,2,1,
689,3,2,2,1,
690,2,2,3,1,
691,2,3,2,1,
692,3,2,2,1,
693,2,2,2,1,
694,2,2,3,1,
695,2,3,3,1,
696,3,3,2,1,
697,3,2,2,1,
698,2,2,3,0,
699,2,3,2,1,
700,3,2,2,0,
701,2,2,2,-1,
702,2,2,2,0,
703,2,2,2,1,
704,2,2,3,-1,
705,2,3,2,0,
706,3,2,2,1,
707,2,2,1,-1,
708,2,1,5,-1,
709,1,5,3,0,
710,5,3,1,0,
711,3,1,4,-1,
712,1,4,2,1,
713,4,2,1,0,
714,2,1,3,-1,
715,1,3,3,1,
716,3,3,2,1,
717,3,2,2,1,
718,2,2,2,0,
719,2,2,2,0,
720,2,2,3,-1,
721,2,3,2,1,
722,3,2,2,1,
723,2,2,3,0,
724,2,3,2,1,
725,3,2,2,1,
726,2,2,3,1,
727,2,3,2,1,
728,3,2,2,1,
729,2,2,3,-1,
730,2,3,2,1,
731,3,2,0,-1,
732,2,0,3,-1,
733,0,3,2,1,
734,3,2,2,1,
735,2,2,3,1,
736,2,3,2,1,
737,3,2,2,-1,
738,2,2,3,1,
739,2,3,2,0,
740,3,2,2,1,
741,2,2,3,1,
742,2,3,2,1,
743,3,2,3,1,
744,2,3,2,1,
745,3,2,2,0,
746,2,2,3,1,
747,2,3,2,1,
748,3,2,2,1,
749,2,2,3,1,
750,2,3,2,1,
751,3,2,2,1,
752,2,2,3,1,
753,2,3,2,-1,
754,3,2,2,0,
755,2,2,3,1,
756,2,3,2,1,
757,3,2,2,-1,
758,2,2,3,1,
759,2,3,2,1,
760,3,2,2,1,
761,2,2,3,1,
762,2,3,2,1,
763,3,2,2,1,
764,2,2,3,1,
765,2,3,2,1,
766,3,2,1,1,
767,2,1,2,0,
768,1,2,4,-1,
769,2,4,2,1,
770,4,2,2,1,
771,2,2,3,0,
772,2,3,3,1,
773,3,3,2,1,
774,3,2,2,-1,
775,2,2,3,0,
776,2,3,2,0,
777,3,2,2,1,
778,2,2,3,1,
779,2,3,2,1,
